개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명
단란주점영업,1,영업,인천광역시 연수구 동춘동 805-8번지 지하1층(소암1로35),가인,단란주점
단란주점영업,1,영업,인천광역시 연수구 동춘동 789-21번지 지하1층,삐삐단란주점,단란주점
단란주점영업,1,영업,인천광역시 연수구 동춘동 800-5번지 지하1층,코코뮤직,단란주점
단란주점영업,1,영업,인천광역시 연수구 연수동 596-7번지 파크타운 404-1호(지상4층),준 라이브,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 도화동 633-23 외 2필지,노래하는 소주방,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 140-4 주안동N-Joy상가3층(302호),준코뮤직타운 주안2호점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 506-5,엘리제,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 200-23,저녁무대,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 140-10,지니노래타운,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 206-13,소리노래밤,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 248-1번지,석바위7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 146-9,노래하는 라이브8090,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 62-2,준라이브,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 1005-10번지,풍금7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 629-57 한사랑산부인과의원,아바,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 211-6,타임,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 628-59,체리단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 77-1 3층,꼭지노래천국,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 300-22,추억속으로,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 300-7 (지1층),별이 빛나는 밤에 7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 993-12 (2층),수수비,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 69-24,세시봉단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 490-110 2층,덤노래주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 994-15,메카,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 629-75,쎄시봉,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 161-5,7080라이브주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 996-1,명품,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 1000-7,뮤직홀7080라이브,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 939-28,우정라이브,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 459-1,아리랑 노래주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 164-1,람바다,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 629-6번지,친구야친구7080라이브,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 294-1번지,보석노래주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 24-73,7080라이브레인보우,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 66-15번지,골든벨7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 161-8,미행,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 200-13,아싸7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 146-1,뮤직짱노래단란주점,단란주점
단란주점영업,1,영업,"인천광역시 미추홀구 용현동 459-36 ,46",만남단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 146-275 2층,센스,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 68-2 지하1층,궁전단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 1593-43 지하,차차차 가요주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 153-8번지 2층,베트남 다국적 단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 64-2,가을꽃7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 629-6,서해,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 409-2,여보여보노래타운,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 996-3 (2층),열린음악회,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 도화동 442-6,힐링7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 206-10번지,7090노래주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 506-34,오께단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 302-27,붕붕맥주방,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 200-9 지하1층,체어맨단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 201-11 지하1층,투썸7890,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 206-21번지,딸기 노래포차,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 학익동 262-14 2층,라이브단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 206-2,라이브7080 청춘클럽,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 24-1 지하,별채노래단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 89-8 지하1층,가온,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 도화동 222-8 지하1층,가베노래광장,단란주점
단란주점영업,1,영업,인천광역시 동구 화평동 411번지 외 1필지(지하1층),스카렛,단란주점
단란주점영업,1,영업,인천광역시 동구 송림동 50-27번지 (2층),지중해,단란주점
단란주점영업,1,영업,인천광역시 동구 송림동 58-68번지 3층,쇼노래단란주점,단란주점
단란주점영업,1,영업,인천광역시 동구 송현동 72-129번지,쩜프,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 162-64,킹단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 206-5 지하1층,소리새,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 180-2,오케이 가요주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 203-21 지하1층,영7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 197-3,칸타타노래주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 989-2 지하1층,스타7080라이브,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 162-1,장안,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 463-8,제이와이(J.Y)노래하는가요주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 459-68번지 지하1층,청춘노래클럽,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 409-13 지하1층,즐거운노래주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 211-7 지하1층,꿈의대화,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 505-3번지,러브광장,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 139-2,주영단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 79-10번지 2층,환상특급,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 233-8 지하1,루비7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 162-59,넝쿨,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 507-41 2층,로빈,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 200-3 지하1층,OK노래하는소주방,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 1592-2,맘모스 7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 20-36번지,도란단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 199-13,로즈,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 1546,라이브 스토리,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 3-7 지하1층,거해단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 160-52,아리랑,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 736-3 2층,금빛주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 199-3,황금마차 단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 431-9,가자6070,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 130-10,비서실7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 1586-4,스타라이브,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 463-14,미로단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 617-28,나비 노래하는 단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 164-41,다온단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 24-62 지하1층,파티,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 학익동 670-2,스타노래짱,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 622-133,다이아몬드노래하는맥주방,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 용현동 490-24,필단란주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 숭의동 158-21번지,왕궁노래주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 1437-3 지하1층,올래가요주점,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 88-3,작은새 7080,단란주점
단란주점영업,1,영업,인천광역시 미추홀구 주안동 62-5,노래하는 광장,단란주점
단란주점영업,1,영업,충청남도 논산시 강경읍 대흥리 16-4,궁단란주점,단란주점
단란주점영업,1,영업,충청남도 논산시 취암동 1044-8,락큐,단란주점
단란주점영업,1,영업,충청남도 논산시 반월동 164-3,써니단란주점,단란주점
단란주점영업,1,영업,충청남도 논산시 취암동 587-4,7080낭만콘서트,단란주점
단란주점영업,1,영업,충청남도 논산시 취암동 612-12번지,퓨전라이브 7080,단란주점
단란주점영업,1,영업,충청남도 논산시 취암동 1045-1번지,터미널LIVE 7080,단란주점
단란주점영업,1,영업,충청남도 논산시 취암동 1047-11,패밀리7080,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 37-1 지층,멤버스,단란주점
단란주점영업,1,영업,충청남도 금산군 금산읍 중도리 495-2,궁전단란주점,단란주점
단란주점영업,1,영업,경기도 시흥시 정왕동 1859-10번지 2층,노다지단란주점,단란주점
단란주점영업,1,영업,경기도 안산시 상록구 이동 714 4층 404-1호,에이스노래광장,단란주점
단란주점영업,1,영업,경기도 안산시 상록구 일동 632-15 금신빌딩3층 304호,누나노래광장,단란주점
단란주점영업,1,영업,충청남도 홍성군 광천읍 광천리 179,수정단란주점,단란주점
